gamma,H1a,H2a,DT1a,DT2a,H1v,H2v,DT1v,DT2v,diverged
1.552,1.46472601394,1.62057056882,2.8839276375,3.28021596024,0.771188357096,0.731338503389,1.047367407,1.04574985541,False
1.554,1.50685304026,1.57779607608,2.94291901155,3.22270062634,0.752303442412,0.757030648803,1.02532322155,1.08374782499,False
1.556,1.49409825034,1.49584658644,2.92870255938,3.10875110453,0.756356611211,0.775707877277,1.0319221846,1.11083673424,False
1.558,1.5281994978,1.48140813373,2.97956609829,3.0913650761,0.775725454248,0.786650083259,1.06461641748,1.12766585878,False
1.56,1.60444611065,1.51256105608,3.09006073935,3.13878308442,0.783645620103,0.781715160652,1.07471388127,1.12422055494,False
1.562,1.55736010976,1.55381576402,3.02579703237,3.20174911503,0.771837319812,0.791176723729,1.06331412792,1.13834744211,False
1.564,1.64929297371,1.48947169092,3.16030603267,3.11317715375,0.818385937613,0.827436771159,1.13440788161,1.19093349833,False
1.566,1.51125686729,1.62657215479,2.96899288281,3.31223944607,0.768992903247,0.761064849528,1.05521357967,1.10055461421,False
1.568,1.45665482085,1.65128291662,2.89421257714,3.35317865457,0.758866089489,0.819713068308,1.04651503422,1.1861141404,False
1.57,1.74346415527,1.47864938758,3.30033207847,3.10462481591,0.78061460967,0.769939011022,1.08780264266,1.11311100978,False
1.572,1.54902731454,1.61747853763,3.03132625951,3.30988084049,0.772030834158,0.802343187719,1.063802832,1.16543028637,False
1.574,1.58727249037,1.63313667555,3.09303404629,3.33570967109,0.852402789996,0.794163511462,1.18596510278,1.15518258413,False
1.576,1.63549725034,1.57183363543,3.15815870976,3.24997741534,0.779508362482,0.80206700156,1.08683261679,1.16624852391,False
1.578,1.61445723562,1.54150193186,3.12993935672,3.20829805352,0.753306610442,0.779658237908,1.05019675977,1.13423601287,False
1.58,1.7596123198,1.4812512676,3.33966694795,3.12357773981,0.762973980232,0.787117018436,1.0704746379,1.14700130047,False
1.582,1.59227745074,1.62071723183,3.10823617084,3.33156656835,0.814876006492,0.820865539931,1.14637202879,1.19876957705,False
1.584,1.62613793478,1.62573383121,3.15933391694,3.34130480693,0.797755042371,0.794699334331,1.11880143027,1.16291443947,False
1.586,1.59495459986,1.60537279694,3.12102616158,3.31443074666,0.833925339924,0.789364003289,1.17186841099,1.1570097046,False
1.588,1.56088459093,1.73726997239,3.0779669279,3.51388310476,0.855672479252,0.861565757584,1.20283443947,1.26690130508,False
1.59,1.68167656772,1.60806787743,3.25288904627,3.32566726219,0.842136556518,0.817768614634,1.18317936274,1.20182927994,False
1.592,1.75568423232,1.5146136802,3.36161107461,3.1920120419,0.85520790678,0.842317249932,1.21262995856,1.23861996722,False
1.594,1.55379338743,1.74691601826,3.07397997964,3.53711124313,0.82306613837,0.802180921082,1.16383056543,1.1824625207,False
1.596,1.72784292235,1.61586336986,3.33167731828,3.34575555416,0.882334145228,0.786394339061,1.25020402998,1.16193774827,False
1.598,1.56163642538,1.78971274807,3.09645366662,3.60612158638,0.871098831187,0.753425829391,1.23141223338,1.11614197494,False
1.6,1.58697381275,1.77990899179,3.12664810599,3.59519776126,0.779723602463,0.752262734047,1.11038606805,1.11471326129,False
1.602,1.77109906427,1.50171879683,3.3920714811,3.18490459675,0.724956148212,0.732628350006,1.03484558543,1.08388039751,False
1.604,1.7194229732,1.54860451176,3.33055128323,3.26216091632,0.868753838654,0.892556751477,1.24471956485,1.32404931944,False
1.606,1.76308617015,1.58253035659,3.39866254731,3.31488335041,0.893190749844,0.872007442409,1.28469826668,1.29669966782,False
1.608,1.63621063622,1.76496580216,3.2166043126,3.59086114627,0.862245327079,0.884939561004,1.23710204888,1.31836400909,False
1.61,1.77439805356,1.71426908506,3.41704469286,3.51636427081,0.819564642193,0.817361340428,1.18012135212,1.21983787475,False
1.612,1.69534716995,1.74108458426,3.29886038436,3.55921143793,0.731977143258,0.789083066309,1.05544182533,1.17926498373,False
1.614,1.749873049,1.6133339683,3.3906566077,3.37432244386,0.846541460343,0.891203081629,1.22067376526,1.3319639087,False
1.616,1.7961633424,1.66583365227,3.46468618066,3.45680395965,0.902045336474,0.906095726182,1.30988617675,1.35601011631,False
1.618,1.71699866791,1.77988897856,3.34945389666,3.63096712162,0.858925516338,0.887608502277,1.24624585396,1.33210416082,False
1.62,1.65178447368,1.80222543068,3.2547732751,3.66828688992,0.823998251172,0.89136582222,1.19703901914,1.34007410652,False
1.622,1.75747744179,1.72340341467,3.41650765823,3.55208337089,0.861286026195,0.868146134711,1.25091348752,1.30711396623,False
1.624,1.77437267298,1.78202350026,3.45182853404,3.6447808798,0.943526412382,0.890520071124,1.37143525898,1.34322660088,False
1.626,1.92400042214,1.63143395779,3.67164944511,3.42099057409,0.875643178864,0.897520551067,1.2741106599,1.35383480985,False
1.628,1.72629573872,1.75962667839,3.37640465321,3.61599075451,0.800012078241,0.816868357225,1.16661211228,1.23366191713,False
1.63,1.83382570353,1.73302553748,3.54056316389,3.57860637873,0.816712936562,0.793076834778,1.19212218777,1.19797424556,False
1.632,1.90491978552,1.68131647901,3.65322698433,3.50614394794,0.885115501447,0.884065175864,1.30283818385,1.33796825135,False
1.634,1.96302865264,1.6757348223,3.74659367577,3.50310867229,0.927861014626,0.949335582467,1.37002109629,1.43894902156,False
1.636,1.6717638897,1.87427154422,3.31006883203,3.80590231139,0.799071007791,0.849703751163,1.16826644622,1.29111880225,False
1.638,1.7424091348,1.84484731127,3.42576683157,3.76650129439,0.888828418675,0.909916591346,1.29952201842,1.38396504616,False
1.64,1.80798445737,1.8356449596,3.51771396706,3.75290265191,0.799780542907,0.801291791644,1.18160885802,1.22046887497,False
1.642,1.82040488409,1.73363606664,3.54868311339,3.60385452219,0.923116901599,0.919553339934,1.36696519029,1.40245961714,False
1.644,1.86440212889,1.83385595166,3.61576800678,3.75960118696,0.881089633041,0.88680615157,1.30365199311,1.35709761848,False
1.646,1.70180674185,1.90220369806,3.38010292285,3.86974352914,0.903050149675,0.926535675437,1.32868502188,1.41854619189,False
1.648,1.87651649267,1.77479898831,3.64134779315,3.67793434198,0.87998635383,0.931813157793,1.30585211658,1.42639360558,False
1.65,1.94401218203,1.7711938373,3.7477057289,3.67642846617,0.915954301501,0.957474277233,1.36975687144,1.47004296882,False
1.652,1.77037773766,1.9023252677,3.49418016817,3.88171339417,0.941739302398,0.951861133443,1.39992949635,1.46610020704,False
1.654,1.88281839101,1.82434229517,3.66303009118,3.76571142497,0.912776761103,0.96044266567,1.3666648474,1.47796851759,False
1.656,1.76643900393,1.84235278599,3.49207120011,3.79560511909,0.887168836075,0.918630630236,1.31758887141,1.41759396108,False
1.658,1.88214997298,1.84069421603,3.66516235184,3.7939657208,0.841582966684,0.818797439624,1.26025629149,1.26426194338,False
1.66,1.77971627175,2.00927222631,3.51835455764,4.06309824515,0.87954230891,0.943798421253,1.31073605191,1.46009480007,False
1.662,1.83119815447,1.8841374161,3.60076505071,3.8729401895,0.918278519815,0.966631785421,1.37949166479,1.49838718736,False
1.664,1.89514518564,1.92807406949,3.70147508545,3.94592555914,0.923398119326,0.990293381049,1.39156159747,1.53662616311,False
1.666,1.86395852412,2.00044363884,3.66120895668,4.05972784252,0.948671455648,0.898853059211,1.42535086642,1.39827473484,False
1.668,1.89920033285,1.88492986553,3.71518885293,3.88262077488,0.906076221712,0.864577017026,1.36395327398,1.34396086908,False
1.67,1.89145879139,1.84705291287,3.7050474983,3.82872123852,0.915718605973,0.923950136529,1.3922069454,1.44004259807,False
1.672,1.93400799037,1.98163185597,3.77266190431,4.04515969585,0.869506796102,0.989062891422,1.3158526465,1.54292370728,False
1.674,1.97061642224,1.89947645909,3.83316967802,3.91893258866,0.890117028176,0.94686097278,1.35381292178,1.47934288944,False
1.676,2.02340250552,1.86562964747,3.92063369313,3.87019607032,0.933815943085,0.960929303228,1.42631724008,1.50245835617,False
1.678,2.13239709018,1.92372774729,4.09369589186,3.96480692249,0.94114922802,0.961773330097,1.44116402934,1.5085586789,False
1.68,2.02416231276,1.91087609596,3.93219427159,3.94838964388,0.932210848137,0.944613770856,1.41741364914,1.48006579881,False
1.682,2.07804674249,1.96503112199,4.01573178422,4.03800918995,0.929165973934,0.965035297169,1.4315228844,1.51532684495,False
1.684,1.95301992695,1.97999458505,3.8342882575,4.06449202556,0.99987889555,0.931618280287,1.52842088535,1.46516919951,False
1.686,1.79357360003,2.11287336541,3.59200460661,4.27907006573,0.973317682916,0.953292891095,1.48244791375,1.50423378028,False
1.688,2.04287277293,1.93894506283,3.9861461762,4.01062243951,1.05046875412,1.02816770006,1.60814964964,1.62014049838,False
1.69,2.05268903954,2.07816112242,3.99827995508,4.23579031944,0.993736885518,1.06157357512,1.53413525677,1.67880532562,False
1.692,2.0078585801,2.14460503807,3.93099539343,4.34244835457,0.957191681941,0.965141071096,1.47493695905,1.52984220934,False
1.694,2.10048811199,2.03089033776,4.08387986508,4.16606687832,1.00900689977,0.969377053607,1.5557925817,1.53638329809,False
1.696,2.1078637378,2.08609684077,4.09905976419,4.25938548173,1.02409955201,1.02552767952,1.58790689515,1.63049212769,False
1.698,2.02952796083,2.08367127258,3.97818968726,4.25680952744,0.973854552491,0.928145096468,1.50637858618,1.47770584342,False
1.7,2.15058055076,2.04007984005,4.16988000797,4.19267312163,0.949723319076,0.95779427113,1.47508898936,1.52307735657,False
1.702,2.0304425161,2.10733578784,3.98125501751,4.30205651524,0.884677567077,0.881979061784,1.37314790798,1.40552378161,False
1.704,2.06341800002,2.05809596721,4.04070826785,4.22964882604,0.95041951466,0.961971907033,1.4813365938,1.53474661735,False
1.706,2.16337718527,2.08760049925,4.20323266787,4.28145119207,0.95697408565,0.984961210983,1.49336383343,1.57573507586,False
1.708,1.97090690939,2.24362215249,3.90637586925,4.53747787284,0.966884401586,1.012960805,1.50259670956,1.62217703073,False
1.71,2.08355959432,2.12730981498,4.09059620816,4.35404353444,1.02885506416,1.00034422541,1.60931319225,1.60509526952,False
1.712,2.04789525553,2.21533984406,4.03948590628,4.50074406719,1.03865584397,1.01482624211,1.6252317834,1.62999552658,False
1.714,2.10054622018,2.14496943552,4.12434474948,4.39258293489,1.00955982206,1.04502485157,1.58360547152,1.67973103874,False
1.716,2.1025019709,2.24396943239,4.13267923456,4.55550376838,1.02750116713,1.01248603042,1.61485015198,1.63287641973,False
1.718,2.15543523269,2.23929265325,4.22748510653,4.55300400765,1.12798361997,1.0149377849,1.77949072252,1.63516062313,False
1.72,2.14004551852,2.24034455192,4.20229326517,4.5620020945,1.07211584151,1.1221523633,1.69654403203,1.81382137321,False
1.722,2.2020104277,2.14983854353,4.3075064989,4.41916204161,1.08711005436,1.09612069854,1.71927748979,1.77133784679,False
1.724,2.18982519789,2.25421321226,4.29170111136,4.59329887488,1.07346768514,1.10641639018,1.69870586832,1.79097391949,False
1.726,2.37756752797,2.14354623033,4.59604673071,4.41634821038,1.08538706791,1.07209494596,1.73069200993,1.73954785912,False
1.728,2.1100986747,2.15545999895,4.16816882519,4.44159517072,1.01176813655,1.10646082906,1.6054944939,1.7943934774,False
1.73,2.39044619272,2.02112955335,4.63048521982,4.22303106391,1.13662602037,0.961660460825,1.81442035269,1.55905701582,False
1.732,2.06299482061,2.32793195083,4.11249281624,4.73212664911,1.14388943036,1.14030595179,1.81449672097,1.86054234821,False
1.734,2.28940099182,2.16569568571,4.46657025417,4.46937367799,0.9855097585,1.04834416796,1.57660865958,1.70658022153,False
1.736,2.42837158294,2.32644599816,4.69775775795,4.73738006965,1.03249304715,1.08103464613,1.662264221,1.76690007869,False
1.738,2.30773837612,2.40011529746,4.51096154405,4.86464085616,1.06093308342,1.12883942034,1.6989771145,1.84679508792,False
1.74,2.28573187427,2.33322719049,4.48518773457,4.76054019218,1.15473435374,1.16219109989,1.85633218319,1.90307135582,False
1.742,2.24390527291,2.35848479028,4.42197141097,4.80543135504,1.12614678479,1.12058028015,1.80477611745,1.83747421427,False
1.744,2.20161099378,2.4264139782,4.35077855612,4.91999924837,1.03698080114,1.05872274267,1.66648493165,1.74084386528,False
1.746,2.22832346553,2.41510407437,4.40859916973,4.90828016438,1.17709998443,1.13128337334,1.89440857922,1.86251528569,False
1.748,2.39705541301,2.29343678321,4.67951719502,4.71102721171,1.0688559569,1.09377977708,1.72640742887,1.80165286464,False
1.75,2.2681694771,2.26512061569,4.48165778338,4.67217190127,1.17772227539,1.17858508483,1.90302113668,1.93938862239,False
1.752,2.35557862152,2.26964334278,4.62656948309,4.68327004933,1.15839874733,1.16290489816,1.87812160386,1.91834599223,False
1.754,2.33463824364,2.43081521467,4.59810137844,4.95638872993,1.15561165634,1.21164638403,1.87095097294,2.00350649734,False
1.756,2.64452830371,2.355290914,5.10155457606,4.83355324229,1.07437356556,1.14595202836,1.76948429912,1.8976178608,False
1.758,2.38672441749,2.59527816979,4.69886105427,5.24223850434,1.25125433259,1.30018568046,2.03530021661,2.16060674013,False
1.76,2.41787658234,2.40672818203,4.74923986839,4.92926464716,1.16321526226,1.17430166706,1.89187596699,1.95105569007,False
1.762,2.2839094461,2.65003861421,4.53290481965,5.33827586257,1.15569911896,1.10615897135,1.8820040272,1.84320712219,False
1.764,2.45872965622,2.58859838888,4.82687802506,5.2415391163,1.22593510619,1.13319960656,2.01358565193,1.88943906146,False
1.766,2.4486604285,2.44162694145,4.81423009501,5.00524820342,1.2239672323,1.27499392761,2.01548351002,2.12663112203,False
1.768,2.53011388374,2.49081521149,4.95636235802,5.08785538678,1.24875392101,1.13057425231,2.05729737946,1.88888169,False
1.77,2.5290978812,2.54206295608,4.95356239665,5.18064033584,1.14392656295,1.19342038865,1.8848083518,1.99717078725,False
1.772,2.48747585871,2.34719796742,4.88715000824,4.85951018241,1.11057211302,1.21294951875,1.8324626151,2.02986489773,False
1.774,2.28477005558,2.87688178281,4.56477891597,5.75573617061,1.22477639558,1.24325014075,2.01650095034,2.09549530265,False
1.776,2.70527836685,2.59096407718,5.27479327834,5.28195624889,1.32499828153,1.32252715289,2.19353092457,2.22422303925,False
1.778,2.3388509888,2.73844176521,4.67463166676,5.53536721719,1.35759946593,1.28258090172,2.23827947556,2.1580969155,False
1.78,2.50645738479,2.58458565678,4.94929118662,5.28250796476,1.27954093125,1.35740896394,2.12320805408,2.28938174935,False
1.782,2.74881369974,2.67569058069,5.3543457223,5.44031871048,1.21084578989,1.30927403583,2.02162421897,2.21110916434,False
1.784,2.81620818956,2.61506711356,5.48316295151,5.34698149053,1.36727621355,1.43804302891,2.28560073305,2.43264589457,False
1.786,2.58088916149,2.7140657883,5.08244018252,5.51529188766,1.19669611112,1.27443595744,1.99852161532,2.15635487593,False
1.788,2.84019603044,2.50310309119,5.52800474439,5.163732698,1.27141528106,1.29046241387,2.13473271964,2.18074506129,False
1.79,2.47354011591,2.87162606605,4.9259450039,5.79617425153,1.36859746691,1.35545451638,2.28301051877,2.30574346499,False
1.792,2.64129786361,2.73168959109,5.20931138828,5.56204869084,1.32978328985,1.30192933485,2.22598451302,2.2133702525,False
1.794,2.83037785504,2.87041182404,5.53603030748,5.80363571299,1.37373596618,1.28382034217,2.30934400597,2.18785302666,False
1.796,2.925926968,2.6908009635,5.69956977501,5.50549695188,1.34621816656,1.36986039773,2.27714904858,2.33299095276,False
1.798,2.52529431306,3.07045609406,5.03951012195,6.16318352462,1.47082583147,1.47243825877,2.46971307233,2.52172277624,False
1.8,2.89284830365,2.54483972047,5.66288984964,5.2687803461,1.42720165327,1.42202886315,2.40852875057,2.42521244641,False
1.802,2.59650634065,3.010400334,5.16182068983,6.07019828403,1.34418615948,1.3926501002,2.25955810934,2.38731522,False
1.804,2.9793949617,2.75907722726,5.82199861376,5.65028322426,1.44350121699,1.56122716386,2.44764918571,2.67496224758,False
1.806,2.68437347197,3.11019167679,5.32242976109,6.25470241794,1.41300987008,1.42248176929,2.39508799686,2.44830819057,False
1.808,2.62720713391,2.97894152996,5.23211641561,6.03344042847,1.40225242152,1.37221554563,2.37121884207,2.35974259794,False
1.81,2.74269811038,3.04729231964,5.43937776665,6.16055350146,1.48442874773,1.48582123806,2.51695039467,2.56149943051,False
1.812,2.9356728986,2.88872210833,5.77593637307,5.89960925374,1.60790466007,1.69437800673,2.75672037568,2.92401807618,False
1.814,3.27576274244,2.76382840027,6.36964876726,5.68537209226,1.59934986136,1.57468705732,2.7424177229,2.71967963915,False
1.816,2.81830138145,3.0239717519,5.57703287354,6.1375356408,1.40013197367,1.44353755692,2.39211384109,2.49446096888,False
1.818,3.10600761729,2.66485460858,6.07654548847,5.52663702584,1.42963267176,1.57973604094,2.46336507072,2.72850764292,False
1.82,3.21625941255,2.88932838248,6.28689352228,5.91792759762,1.58781877218,1.53606064917,2.72663234676,2.66437859881,False
1.822,3.10816037471,3.00721367159,6.11169043986,6.13126677044,1.68016606879,1.62819287009,2.88845219073,2.83053405626,False
1.824,3.03823101141,3.24285132937,5.99920012458,6.54711965414,1.72961564699,1.59497411299,2.97932394515,2.77719076677,False
1.826,3.43846998481,2.92036143108,6.68467972935,5.99026550511,1.55636041065,1.55388999169,2.70854741755,2.70296977016,False
1.828,3.50539099101,3.17987417745,6.81157033035,6.44777854066,1.57429120072,1.53986764317,2.73693743744,2.68901688448,False
1.83,3.1890197446,3.302598102,6.26891170454,6.66997035711,1.57604558824,1.5380499979,2.72811329621,2.68523313346,False
1.832,3.0543341948,3.28178909447,6.03736961659,6.6429728553,1.50807849181,1.62758957709,2.60882994173,2.84448301334,False
1.834,2.98943405885,3.46879996646,5.92849055273,6.97722677419,1.49513074457,1.61053947965,2.59234552694,2.82214302378,False
1.836,3.11321148849,3.33279543322,6.15855964003,6.74342639519,1.5852523068,1.56732642968,2.74491222471,2.74815066381,False
1.838,3.1432149738,3.22976518289,6.21548326422,6.572048194,1.60615120058,1.65916147007,2.79456344619,2.9098558447,False
1.84,3.41791367648,3.1998308821,6.7018017127,6.52491776693,1.62614431271,1.64797589142,2.84703816702,2.89578808468,False
1.842,3.49262121803,3.14075215843,6.84888257521,6.423937531,1.73890325437,1.54919847882,3.04154830292,2.72511394602,False
1.844,3.30519881538,3.43300140608,6.52131133516,6.95297967666,1.69407087859,1.77466768482,2.96943254046,3.13191662732,False
1.846,3.60721247785,3.15293718239,7.06840863585,6.45939014793,1.80976432522,1.609054876,3.17782771302,2.83977790311,False
1.848,3.63526483018,3.29680004214,7.11526451371,6.72294301046,1.64415759419,1.68216181271,2.89373464937,2.97160677636,False
1.85,3.41250537459,3.50962875259,6.72613852188,7.10697315902,1.63925701141,1.65887616444,2.8895511138,2.93265236499,False
1.852,3.54736098525,3.51401091172,6.98382885387,7.12670347338,1.83731616421,1.84771229025,3.24163865633,3.27702468496,False
1.854,3.49405619312,3.58546842071,6.88491652156,7.25717110727,1.66180691572,1.72529854592,2.93958198211,3.06282163124,False
1.856,3.5662672521,3.65789910289,7.03234529099,7.39780439057,1.85829572786,1.89262611513,3.28783233351,3.37000737756,False
1.858,3.43145422039,3.64684900333,6.78368345324,7.37813671915,1.5706411842,1.62793780771,2.78096613527,2.8971003108,False
1.86,3.42003022583,3.83616253034,6.79198249631,7.73456621874,1.97166705801,2.01406312979,3.49829820027,3.59956807862,False
1.862,3.88129674674,3.49182303376,7.60953516734,7.11964735739,1.77071495712,1.77882831338,3.15643790611,3.17355501637,False
1.864,3.88128013947,3.66222698691,7.63292243364,7.440772543,2.05342660282,2.08609346831,3.66164393803,3.7343453071,False
1.866,3.57832870436,3.9404642636,7.09379286496,7.94246294306,1.95687556875,1.94990560036,3.48648011266,3.49974239233,False
1.868,3.95705035525,3.6071656083,7.77557370594,7.35147695309,1.90978046045,1.93401223181,3.41800873691,3.46880892633,False
1.87,3.55957434535,3.87448497842,7.06327979068,7.84237984389,1.78946168497,2.02121171173,3.20029984486,3.63194848083,False
1.872,3.64060735596,3.97707746079,7.21733993471,8.03210052932,1.77286829821,1.92150925358,3.16813438315,3.45687220602,False
1.874,3.79709594753,3.99920759896,7.52044767194,8.08397492951,2.04418250361,2.06831754782,3.6622271745,3.72887339883,False
1.876,3.95639334954,3.80631528666,7.80858483928,7.74476117396,1.97597946584,2.10890631422,3.55493310809,3.80474720859,False
1.878,4.11403934844,3.77011897384,8.09704041409,7.68509131299,1.92005423066,2.03826772666,3.46697001999,3.6787786111,False
1.88,4.23129689636,4.00727088862,8.32914555761,8.12064060454,2.10502708618,1.98646888969,3.80015099639,3.59025798304,False
1.882,3.90795436149,3.96178231988,7.75015767852,8.05197279861,2.07880947731,2.19910905313,3.75132251618,3.98416711837,False
1.884,4.27409090001,3.98383219788,8.41417255704,8.09083044996,1.96925651874,1.91929306402,3.57351454757,3.48155873254,False
1.886,4.14058898801,3.96176349135,8.18851065851,8.06802805066,2.10266940649,2.21607543752,3.80951765226,4.02516421913,False
1.888,4.24217084974,4.27967295597,8.37808189934,8.64693425305,2.02705657632,1.99386143508,3.67838695603,3.63377669398,False
1.89,4.29797831898,4.28850621551,8.48166006272,8.66958036187,1.91177905988,1.89748800209,3.47889647398,3.4590982036,False
1.892,4.49010053285,4.18737436584,8.84767476465,8.49546746117,2.03951353171,1.97074546553,3.71849343357,3.59484605914,False
1.894,4.80362445159,4.13765029253,9.44778691693,8.42068393843,2.44053356555,2.26436514356,4.46753258752,4.14040747813,False
1.896,4.45421141763,4.35237220316,8.80764223697,8.81728659768,2.22070280454,2.08754114117,4.05807033355,3.82118343233,False
1.898,4.42606607489,4.34012565316,8.76652166003,8.80580581055,2.25379414592,2.17844372932,4.12251005448,3.99370079122,False
1.9,4.38178002372,4.48128457187,8.69622660076,9.07959981364,2.28702737017,2.33811752922,4.185636178,4.2893071867,False
1.902,4.86445186823,4.68613887235,9.59973999963,9.46491011826,2.5458844653,2.32432333282,4.69117936546,4.27239455726,False
1.904,4.76837205954,4.55557144059,9.42088732173,9.23323893669,2.22836527127,2.3339015159,4.10233156757,4.29581759423,False
1.906,4.52725392809,4.72802580804,8.99157420736,9.56524080405,2.4132545521,2.50310987551,4.44810880263,4.61702327497,False
1.908,4.94962383926,4.82298336635,9.77899275066,9.74456582074,2.35629611164,2.3377371372,4.35667748451,4.32061744801,False
1.91,4.91946442239,5.07624837808,9.74207398175,10.230652313,2.63245621978,2.6076568382,4.87899172132,4.83085001695,False
1.912,4.92806121771,4.94303906241,9.76445783155,9.98855898717,2.4421994942,2.39649603629,4.51880346341,4.43869671033,False
1.914,4.76621274093,5.06497504194,9.47544552147,10.2263562851,2.52625907398,2.50226657591,4.68225976599,4.64781731233,False
1.916,4.92014885775,5.52230404214,9.77171613544,11.0940238496,2.54316903443,2.70168326272,4.72167513852,5.02817488796,False
1.918,4.97674781855,5.02606461858,9.89651717763,10.183978642,2.74975465894,2.74600847055,5.11114065708,5.10175071391,False
1.92,5.24540263563,5.38406564368,10.3817593453,10.8517323507,2.24579090715,2.4448508651,4.20074891796,4.55486027714,False
1.922,5.37412283803,5.09104091986,10.6541287494,10.3183762423,2.71794800167,2.59552071187,5.07827258581,4.8413904116,False
1.924,4.86995481381,5.52517846449,9.72801003351,11.1574234364,2.78727339739,3.20565045004,5.19790363947,5.99739608054,False
1.926,5.57371392149,5.90933669382,11.07440232,11.8901428865,3.20326839924,3.25011230523,5.99206687452,6.09064026352,False
1.928,5.56701168387,5.52994242918,11.0451385802,11.1795101187,2.58382648985,2.91209615445,4.84255625871,5.4594293405,False
1.93,5.38680612136,5.71412644452,10.7268445665,11.5253595767,2.77565262796,2.52907924049,5.19913184148,4.75235507464,False
1.932,5.87199440883,6.2873860307,11.6653697941,12.6270320424,3.26972812966,2.91363770254,6.15736289832,5.48663073986,False
1.934,6.08334806745,5.85216007471,12.0717158592,11.8336158413,3.29045914958,3.46504150726,6.21901123174,6.52998445229,False
1.936,6.23788546462,5.83214110917,12.3663986258,11.7967739265,2.97348735685,2.97012325597,5.62665895499,5.58935284134,False
1.938,6.19364717941,6.59527101905,12.3132061071,13.2604867147,3.32995881898,3.41832176165,6.29215126742,6.4633077402,False
1.94,7.59892962716,6.38158622561,15.0046521308,12.8546960558,3.65385049838,2.94619028861,6.946042542,5.5801303164,False
1.942,6.3310507943,6.38553942362,12.5877040814,12.8848248777,3.05158520101,3.17204508219,5.7827394471,5.99894926064,False
1.944,6.90659646099,6.53610599167,13.7056595928,13.1920084561,3.33414669561,3.58859484586,6.33600835956,6.80802537892,False
1.946,6.94551677655,6.81134463938,13.7946592386,13.7459195571,3.7085834821,4.22442269372,7.08440631021,8.03163078304,False
1.948,7.09360185233,7.47473975789,14.1192633009,15.0042643166,4.19476599038,3.62850333608,7.99644697022,6.92184932192,False
1.95,7.61274079161,6.98545250715,15.1081367846,14.0842190386,3.78829521898,3.60159705574,7.24742791368,6.87215389656,False
1.952,7.6021918678,7.78634788955,15.089487059,15.6412206674,3.59070760237,4.02695824284,6.89771677136,7.69819768115,False
1.954,7.8715832219,7.37880474651,15.639854318,14.8796415158,4.11821284826,4.16528329516,7.91270142331,7.9682327892,False
1.956,7.67108232284,8.44282975688,15.2940819696,16.9408336456,4.6693007548,4.46593529351,8.96260549009,8.57089278147,False
1.958,7.63897927767,8.6028600372,15.2237836647,17.2667869511,4.19782300979,4.60233228062,8.0838549685,8.8495360227,False
1.96,8.07162618939,8.21308879078,16.066895466,16.5248575984,4.02750719423,4.17612949603,7.77429791083,8.03105645944,False
1.962,8.01222308538,9.32512161033,15.9955975207,18.6941974645,4.78591450568,4.7229239048,9.23178502432,9.11711372945,False
1.964,9.71234820852,8.39040682467,19.2946344006,16.9014780985,4.46527257791,4.26048488776,8.64209398194,8.21278771043,False
1.966,9.08327261356,9.8329400246,18.0952114429,19.7270915625,4.82174146983,5.18500291949,9.34877297716,10.0267471694,False
1.968,8.9690463808,10.3649008162,17.8798293057,20.7698857658,4.19813451537,4.77616500572,8.14105532766,9.25059654308,False
1.97,10.4250305047,10.9903641228,20.763832602,22.0320586558,5.62172002753,6.0426567877,10.9304280195,11.7234185151,False
1.972,9.45289077638,11.1118770598,18.889169638,22.2906407687,5.9138496919,6.26906430368,11.5202493002,12.1888676509,False
1.974,10.4611605633,11.2134833951,20.8667997367,22.5069593121,5.65809997692,6.09955013482,11.0461914325,11.8728452912,False
1.976,12.5709111269,10.7908850487,25.0293892522,21.7131658566,6.41976598046,6.4150844603,12.5676739489,12.4949736169,False
1.978,12.0186740047,13.4232673835,23.9916757095,26.8878499715,7.3616328491,7.3981540202,14.4168106914,14.4713256786,False
1.98,14.7482095416,14.5885272653,29.3760435276,29.185125784,7.61588294561,6.83796155051,14.9584327212,13.4115531583,False
1.982,15.0799968665,13.4230927328,30.0536424601,26.9406488375,7.75391013791,7.60293917245,15.262721019,14.9124849347,False
1.984,15.0712709492,14.7071305187,30.0739225594,29.4961308858,8.31949978082,8.02572260071,16.3924733284,15.767370761,False
1.986,19.1188190872,15.9560551004,38.1097221307,31.9995884845,9.46398663762,9.1705640448,18.6951357293,18.0478418109,False
1.988,16.6601665804,18.9627709267,33.2833640823,37.9783388592,9.62328353922,10.8147514779,19.0231243606,21.3410828406,False
1.99,17.9377214073,21.4046700966,35.8507091178,42.8482415048,10.819639843,11.2077381213,21.4311230876,22.1537562592,False
1.992,21.9810120723,22.7962562392,43.934784833,45.6587594921,12.9516167686,13.0093698239,25.6791414276,25.7679678291,False
1.994,28.0734606305,30.6188930569,56.0837160114,61.2425687008,14.7185515811,15.3278452692,29.26976847,30.4519636911,False
1.996,38.0141462246,31.5973642154,75.9607545084,63.2773531377,20.121476859,19.0049860222,40.0938332369,37.7946905924,False
1.998,46.4623740681,47.686571963,92.9066275986,95.4228268917,23.2143144909,26.1024697236,46.3122867597,52.0515527638,False
